,subject,day,session,left_dots,right_dots,optout_type,response,accuracy,RT,block,difficulty,score
101080,17,8,1,50,56,deterministic,left,1,572.5349999847822,deterministic_optout,2.0,3.0
101081,17,8,1,64,50,none,right,1,485.68999994313344,deterministic_optout,0.0,3.0
101082,17,8,1,64,50,deterministic,right,1,509.9150000023656,deterministic_optout,0.0,3.0
101083,17,8,1,50,60,deterministic,left,1,437.9249999765306,deterministic_optout,1.0,3.0
101084,17,8,1,56,50,none,right,0,600.0450000283308,deterministic_optout,2.0,0.0
101085,17,8,1,56,50,deterministic,right,1,674.4499999913387,deterministic_optout,2.0,3.0
101086,17,8,1,60,50,none,right,0,1454.47499997681,deterministic_optout,1.0,0.0
101087,17,8,1,50,52,deterministic,left,0,540.915000019595,deterministic_optout,3.0,0.0
101088,17,8,1,50,60,deterministic,left,1,490.4250000254251,deterministic_optout,1.0,3.0
101089,17,8,1,52,50,none,right,0,1060.0850000046194,deterministic_optout,3.0,0.0
101090,17,8,1,50,56,deterministic,left,1,544.0949999610893,deterministic_optout,2.0,3.0
101091,17,8,1,56,50,deterministic,right,1,516.4550000336021,deterministic_optout,2.0,3.0
101092,17,8,1,50,56,none,left,1,425.4899999941699,deterministic_optout,2.0,3.0
101093,17,8,1,50,60,deterministic,left,1,489.9200000218116,deterministic_optout,1.0,3.0
101094,17,8,1,52,50,deterministic,right,0,1017.3200000426732,deterministic_optout,3.0,0.0
101095,17,8,1,50,64,none,left,1,415.355000004638,deterministic_optout,0.0,3.0
101096,17,8,1,56,50,deterministic,right,1,493.1300000171177,deterministic_optout,2.0,3.0
101097,17,8,1,50,56,none,left,1,413.60999998869374,deterministic_optout,2.0,3.0
101098,17,8,1,50,64,deterministic,left,1,502.039999992121,deterministic_optout,0.0,3.0
101099,17,8,1,50,56,deterministic,optout,False,1107.9700000118464,deterministic_optout,2.0,2.0
101100,17,8,1,50,64,deterministic,left,1,418.34500001277775,deterministic_optout,0.0,3.0
101101,17,8,1,50,52,deterministic,optout,False,901.8700000015089,deterministic_optout,3.0,2.0
101102,17,8,1,50,60,deterministic,left,1,428.4099999931641,deterministic_optout,1.0,3.0
101103,17,8,1,64,50,deterministic,right,1,503.3050000201911,deterministic_optout,0.0,3.0
101104,17,8,1,50,60,none,left,1,390.8950000186451,deterministic_optout,1.0,3.0
101105,17,8,1,50,60,none,left,1,682.98500002129,deterministic_optout,1.0,3.0
101106,17,8,1,52,50,none,right,1,496.98500003432855,deterministic_optout,3.0,3.0
101107,17,8,1,52,50,deterministic,right,1,510.9250000095926,deterministic_optout,3.0,3.0
101108,17,8,1,64,50,none,right,1,510.93499996932223,deterministic_optout,0.0,3.0
101109,17,8,1,50,52,none,left,0,470.8749999990687,deterministic_optout,3.0,0.0
101110,17,8,1,56,50,deterministic,right,1,511.82500005234033,deterministic_optout,2.0,3.0
101111,17,8,1,50,64,deterministic,left,1,469.50000000651926,deterministic_optout,0.0,3.0
101112,17,8,1,52,50,deterministic,right,1,508.4449999849312,deterministic_optout,3.0,3.0
101113,17,8,1,64,50,none,right,1,480.0800000084564,deterministic_optout,0.0,3.0
101114,17,8,1,56,50,deterministic,right,1,427.90999996941537,deterministic_optout,2.0,3.0
101115,17,8,1,50,60,none,left,1,474.85499997856095,deterministic_optout,1.0,3.0
101116,17,8,1,50,56,deterministic,left,1,757.5099999667145,deterministic_optout,2.0,3.0
101117,17,8,1,50,56,none,left,1,521.8349999631755,deterministic_optout,2.0,3.0
101118,17,8,1,50,52,deterministic,left,0,504.1699999710545,deterministic_optout,3.0,0.0
101119,17,8,1,56,50,deterministic,right,1,776.7499999608845,deterministic_optout,2.0,3.0
101120,17,8,1,50,64,deterministic,left,1,470.6649999716319,deterministic_optout,0.0,3.0
101121,17,8,1,56,50,deterministic,right,1,430.0749999820255,deterministic_optout,2.0,3.0
101122,17,8,1,50,52,deterministic,left,0,453.8200000533834,deterministic_optout,3.0,0.0
101123,17,8,1,64,50,deterministic,right,1,539.1050000325777,deterministic_optout,0.0,3.0
101124,17,8,1,50,56,none,left,1,534.6149999531917,deterministic_optout,2.0,3.0
101125,17,8,1,64,50,deterministic,right,1,503.4200000227429,deterministic_optout,0.0,3.0
101126,17,8,1,50,56,deterministic,left,1,796.3099999469705,deterministic_optout,2.0,3.0
101127,17,8,1,50,64,none,left,1,656.7400000058115,deterministic_optout,0.0,3.0
101128,17,8,1,60,50,deterministic,right,1,460.7599999872036,deterministic_optout,1.0,3.0
101129,17,8,1,52,50,deterministic,optout,False,779.8700000275858,deterministic_optout,3.0,2.0
101130,17,8,1,64,50,deterministic,right,1,497.39500001305714,deterministic_optout,0.0,3.0
101131,17,8,1,50,56,deterministic,left,1,666.144999966491,deterministic_optout,2.0,3.0
101132,17,8,1,60,50,deterministic,optout,False,777.4299999582581,deterministic_optout,1.0,2.0
101133,17,8,1,50,52,none,left,1,508.6499999742955,deterministic_optout,3.0,3.0
101134,17,8,1,64,50,deterministic,right,1,521.7650000122376,deterministic_optout,0.0,3.0
101135,17,8,1,60,50,deterministic,right,0,407.3649999918416,deterministic_optout,1.0,0.0
101136,17,8,1,64,50,deterministic,right,1,488.3599999593571,deterministic_optout,0.0,3.0
101137,17,8,1,52,50,deterministic,right,1,508.1350000109524,deterministic_optout,3.0,3.0
101138,17,8,1,50,52,none,left,1,360.9399999841117,deterministic_optout,3.0,3.0
101139,17,8,1,50,60,none,left,1,475.3250000067055,deterministic_optout,1.0,3.0
101140,17,8,1,64,50,none,right,1,498.8050000392832,deterministic_optout,0.0,3.0
101141,17,8,1,50,52,deterministic,left,1,421.3400000007823,deterministic_optout,3.0,3.0
101142,17,8,1,56,50,deterministic,optout,False,1023.0500000179744,deterministic_optout,2.0,2.0
101143,17,8,1,50,64,deterministic,left,1,460.4150000377558,deterministic_optout,0.0,3.0
101144,17,8,1,60,50,deterministic,right,1,443.1000000331551,deterministic_optout,1.0,3.0
101145,17,8,1,50,52,none,left,0,521.0550000192598,deterministic_optout,3.0,0.0
101146,17,8,1,56,50,none,right,1,564.8350000265054,deterministic_optout,2.0,3.0
101147,17,8,1,50,60,deterministic,left,1,427.9350000433624,deterministic_optout,1.0,3.0
101148,17,8,1,60,50,none,right,1,564.8250000085682,deterministic_optout,1.0,3.0
101149,17,8,1,60,50,none,right,0,516.4600000134669,deterministic_optout,1.0,0.0
101150,17,8,1,50,64,deterministic,left,1,440.7249999931082,deterministic_optout,0.0,3.0
101151,17,8,1,50,64,none,left,1,424.6350000030361,deterministic_optout,0.0,3.0
101152,17,8,1,50,64,none,left,1,456.17000001948327,deterministic_optout,0.0,3.0
101153,17,8,1,64,50,deterministic,right,1,505.7400000514463,deterministic_optout,0.0,3.0
101154,17,8,1,50,56,none,left,1,395.215000025928,deterministic_optout,2.0,3.0
101155,17,8,1,60,50,none,right,1,419.4150000112131,deterministic_optout,1.0,3.0
101156,17,8,1,60,50,none,right,1,460.6100000091829,deterministic_optout,1.0,3.0
101157,17,8,1,50,64,deterministic,left,1,471.529999980703,deterministic_optout,0.0,3.0
101158,17,8,1,50,52,deterministic,left,0,488.6449999758042,deterministic_optout,3.0,0.0
101159,17,8,1,52,50,deterministic,right,1,527.4050000007264,deterministic_optout,3.0,3.0
101160,17,8,1,50,52,stochastic,optout,False,831.0899999924004,stochastic_optout,3.0,3.0
101161,17,8,1,60,50,none,right,1,713.9949999982491,stochastic_optout,1.0,3.0
101162,17,8,1,60,50,none,right,1,472.1649999846704,stochastic_optout,1.0,3.0
101163,17,8,1,50,56,none,left,0,778.2650000299327,stochastic_optout,2.0,0.0
101164,17,8,1,56,50,stochastic,right,1,476.07000003336,stochastic_optout,2.0,3.0
101165,17,8,1,52,50,none,right,1,456.7299999762327,stochastic_optout,3.0,3.0
101166,17,8,1,50,52,stochastic,left,0,532.7500000130385,stochastic_optout,3.0,0.0
101167,17,8,1,64,50,stochastic,right,1,495.17999996896833,stochastic_optout,0.0,3.0
101168,17,8,1,50,56,stochastic,left,1,721.3099999935366,stochastic_optout,2.0,3.0
101169,17,8,1,52,50,stochastic,right,1,445.7699999911711,stochastic_optout,3.0,3.0
101170,17,8,1,50,60,stochastic,left,1,443.0400000419468,stochastic_optout,1.0,3.0
101171,17,8,1,56,50,stochastic,right,1,625.850000011269,stochastic_optout,2.0,3.0
101172,17,8,1,50,52,stochastic,left,0,1010.4299999657088,stochastic_optout,3.0,0.0
101173,17,8,1,50,52,stochastic,left,0,775.9600000572391,stochastic_optout,3.0,0.0
101174,17,8,1,50,56,stochastic,left,0,679.7899999655783,stochastic_optout,2.0,0.0
101175,17,8,1,52,50,stochastic,right,1,428.5350000136532,stochastic_optout,3.0,3.0
101176,17,8,1,52,50,stochastic,right,1,682.8549999627285,stochastic_optout,3.0,3.0
101177,17,8,1,50,52,none,left,0,507.22000002861023,stochastic_optout,3.0,0.0
101178,17,8,1,60,50,stochastic,right,1,482.8700000070967,stochastic_optout,1.0,3.0
101179,17,8,1,60,50,none,right,1,557.3849999927916,stochastic_optout,1.0,3.0
101180,17,8,1,50,60,stochastic,left,0,722.379999991972,stochastic_optout,1.0,0.0
101181,17,8,1,50,64,stochastic,left,1,491.67499999748543,stochastic_optout,0.0,3.0
101182,17,8,1,64,50,stochastic,right,1,469.6649999823421,stochastic_optout,0.0,3.0
101183,17,8,1,50,60,stochastic,left,1,456.6750000230968,stochastic_optout,1.0,3.0
101184,17,8,1,50,56,none,left,0,502.5749999913387,stochastic_optout,2.0,0.0
101185,17,8,1,56,50,none,right,1,468.1599999894388,stochastic_optout,2.0,3.0
101186,17,8,1,56,50,stochastic,right,1,493.2099999859929,stochastic_optout,2.0,3.0
101187,17,8,1,50,56,stochastic,left,1,459.3549999990501,stochastic_optout,2.0,3.0
101188,17,8,1,52,50,none,right,1,610.9949999954551,stochastic_optout,3.0,3.0
101189,17,8,1,64,50,stochastic,right,1,482.9049999825656,stochastic_optout,0.0,3.0
101190,17,8,1,64,50,stochastic,right,1,551.6199999838136,stochastic_optout,0.0,3.0
101191,17,8,1,60,50,stochastic,right,0,534.6350000472739,stochastic_optout,1.0,0.0
101192,17,8,1,60,50,stochastic,right,1,812.065000005532,stochastic_optout,1.0,3.0
101193,17,8,1,50,60,none,left,1,541.7400000151247,stochastic_optout,1.0,3.0
101194,17,8,1,50,60,none,left,1,576.0199999785982,stochastic_optout,1.0,3.0
101195,17,8,1,52,50,stochastic,right,1,446.315000008326,stochastic_optout,3.0,3.0
101196,17,8,1,50,64,stochastic,left,1,561.005000025034,stochastic_optout,0.0,3.0
101197,17,8,1,50,52,stochastic,left,0,449.1549999802373,stochastic_optout,3.0,0.0
101198,17,8,1,50,60,none,left,1,767.4899999983609,stochastic_optout,1.0,3.0
101199,17,8,1,50,52,none,left,0,526.1600000085309,stochastic_optout,3.0,0.0
101200,17,8,1,56,50,stochastic,right,0,522.8200000128709,stochastic_optout,2.0,0.0
101201,17,8,1,56,50,stochastic,right,1,483.9849999989383,stochastic_optout,2.0,3.0
101202,17,8,1,50,52,stochastic,optout,False,1256.8650000030177,stochastic_optout,3.0,3.0
101203,17,8,1,50,64,none,left,1,556.9949999917299,stochastic_optout,0.0,3.0
101204,17,8,1,64,50,none,right,1,447.8349999990314,stochastic_optout,0.0,3.0
101205,17,8,1,50,60,stochastic,left,1,574.570000055246,stochastic_optout,1.0,3.0
101206,17,8,1,56,50,none,right,1,443.1700000423007,stochastic_optout,2.0,3.0
101207,17,8,1,50,60,none,left,1,483.7550000520423,stochastic_optout,1.0,3.0
101208,17,8,1,50,52,stochastic,left,0,467.7800000063144,stochastic_optout,3.0,0.0
101209,17,8,1,50,60,stochastic,left,1,541.7800000286661,stochastic_optout,1.0,3.0
101210,17,8,1,50,60,none,left,1,482.17499995371327,stochastic_optout,1.0,3.0
101211,17,8,1,52,50,stochastic,right,1,472.6999999838881,stochastic_optout,3.0,3.0
101212,17,8,1,56,50,stochastic,optout,False,1369.1300000064075,stochastic_optout,2.0,3.0
101213,17,8,1,56,50,stochastic,right,1,721.6299999854527,stochastic_optout,2.0,3.0
101214,17,8,1,52,50,none,right,1,557.0600000210106,stochastic_optout,3.0,3.0
101215,17,8,1,64,50,none,right,1,458.9750000159256,stochastic_optout,0.0,3.0
101216,17,8,1,64,50,none,right,1,515.7500000204891,stochastic_optout,0.0,3.0
101217,17,8,1,64,50,none,right,1,490.3049999848008,stochastic_optout,0.0,3.0
101218,17,8,1,50,56,none,left,1,663.2300000055693,stochastic_optout,2.0,3.0
101219,17,8,1,50,64,stochastic,left,1,455.1250000367872,stochastic_optout,0.0,3.0
101220,17,8,1,50,60,stochastic,left,1,490.3599999961443,stochastic_optout,1.0,3.0
101221,17,8,1,50,64,stochastic,left,1,492.97999998088926,stochastic_optout,0.0,3.0
101222,17,8,1,50,52,none,left,1,549.6799999964423,stochastic_optout,3.0,3.0
101223,17,8,1,60,50,stochastic,right,0,769.0249999868684,stochastic_optout,1.0,0.0
101224,17,8,1,60,50,none,right,1,534.2200000304729,stochastic_optout,1.0,3.0
101225,17,8,1,56,50,stochastic,optout,False,1069.5799999521114,stochastic_optout,2.0,3.0
101226,17,8,1,50,64,stochastic,left,1,429.01500000152737,stochastic_optout,0.0,3.0
101227,17,8,1,50,64,none,left,1,405.2700000465848,stochastic_optout,0.0,3.0
101228,17,8,1,52,50,stochastic,right,1,712.8950000042096,stochastic_optout,3.0,3.0
101229,17,8,1,50,64,none,left,1,431.2299999874085,stochastic_optout,0.0,3.0
101230,17,8,1,50,56,stochastic,optout,False,731.0150000266731,stochastic_optout,2.0,3.0
101231,17,8,1,56,50,stochastic,optout,False,663.0299999960698,stochastic_optout,2.0,0.0
101232,17,8,1,60,50,stochastic,optout,False,692.0549999922514,stochastic_optout,1.0,0.0
101233,17,8,1,50,56,none,left,1,787.8100000089034,stochastic_optout,2.0,3.0
101234,17,8,1,50,64,stochastic,left,1,546.2050000205636,stochastic_optout,0.0,3.0
101235,17,8,1,50,64,stochastic,left,1,510.7950000092387,stochastic_optout,0.0,3.0
101236,17,8,1,56,50,none,right,0,939.379999996163,stochastic_optout,2.0,0.0
101237,17,8,1,50,64,none,left,1,540.7450000056997,stochastic_optout,0.0,3.0
101238,17,8,1,60,50,stochastic,right,1,579.8200000426732,stochastic_optout,1.0,3.0
101239,17,8,1,50,52,stochastic,optout,False,1483.6149999755437,stochastic_optout,3.0,3.0
101240,17,8,1,50,60,stochastic,left,1,508.3899999735877,stochastic_optout,1.0,3.0
101241,17,8,1,50,64,stochastic,left,1,646.2550000287592,stochastic_optout,0.0,3.0
101242,17,8,1,64,50,stochastic,right,1,700.0399999669753,stochastic_optout,0.0,3.0
101243,17,8,1,50,64,stochastic,left,1,572.6199999917299,stochastic_optout,0.0,3.0
101244,17,8,1,64,50,stochastic,right,1,551.050000009127,stochastic_optout,0.0,3.0
101245,17,8,1,50,56,stochastic,left,1,502.01499997638166,stochastic_optout,2.0,3.0
101246,17,8,1,60,50,stochastic,right,1,500.00500003807247,stochastic_optout,1.0,3.0
101247,17,8,1,60,50,stochastic,right,1,535.840000025928,stochastic_optout,1.0,3.0
101248,17,8,1,52,50,none,right,0,599.1200000280514,stochastic_optout,3.0,0.0
101249,17,8,1,56,50,stochastic,right,1,958.6200000485404,stochastic_optout,2.0,3.0
101250,17,8,1,64,50,stochastic,right,1,560.1950000273064,stochastic_optout,0.0,3.0
101251,17,8,1,50,56,stochastic,optout,False,615.8449999638833,stochastic_optout,2.0,3.0
101252,17,8,1,50,64,stochastic,left,1,1130.160000000615,stochastic_optout,0.0,3.0
101253,17,8,1,52,50,none,right,1,1030.1949999993667,stochastic_optout,3.0,3.0
101254,17,8,1,50,56,stochastic,optout,False,728.3649999881163,stochastic_optout,2.0,3.0
101255,17,8,1,50,52,stochastic,left,1,467.3349999939092,stochastic_optout,3.0,3.0
101256,17,8,1,50,56,stochastic,left,1,1705.224999983329,stochastic_optout,2.0,3.0
101257,17,8,1,52,50,stochastic,optout,False,671.2950000073761,stochastic_optout,3.0,0.0
101258,17,8,1,64,50,none,right,1,507.3749999864958,stochastic_optout,0.0,3.0
101259,17,8,1,64,50,stochastic,right,1,634.250000002794,stochastic_optout,0.0,3.0
101260,17,8,1,50,52,none,left,0,597.4249999853782,stochastic_optout,3.0,0.0
101261,17,8,1,50,60,stochastic,left,1,953.5549999563956,stochastic_optout,1.0,3.0
101262,17,8,1,50,60,stochastic,left,1,586.0549999633804,stochastic_optout,1.0,3.0
101263,17,8,1,50,64,none,left,1,465.6599999871105,stochastic_optout,0.0,3.0
101264,17,8,1,50,56,none,left,1,593.5350000509061,stochastic_optout,2.0,3.0
101265,17,8,1,56,50,none,right,1,532.7600000309758,stochastic_optout,2.0,3.0
101266,17,8,1,52,50,stochastic,optout,False,803.9199999766424,stochastic_optout,3.0,3.0
101267,17,8,1,50,56,stochastic,left,1,530.6950000231154,stochastic_optout,2.0,3.0
101268,17,8,1,50,60,stochastic,left,1,504.0750000043772,stochastic_optout,1.0,3.0
101269,17,8,1,50,52,stochastic,optout,False,777.7549999882467,stochastic_optout,3.0,0.0
101270,17,8,1,52,50,stochastic,optout,False,740.8250000444241,stochastic_optout,3.0,3.0
101271,17,8,1,60,50,stochastic,optout,False,811.7700000293553,stochastic_optout,1.0,3.0
101272,17,8,1,56,50,none,right,0,1412.2900000074878,stochastic_optout,2.0,0.0
101273,17,8,1,50,56,stochastic,optout,False,593.8149999710731,stochastic_optout,2.0,3.0
101274,17,8,1,60,50,none,right,1,758.67000001017,stochastic_optout,1.0,3.0
101275,17,8,1,50,52,none,left,0,730.5999999516644,stochastic_optout,3.0,0.0
101276,17,8,1,64,50,stochastic,right,1,499.9850000021979,stochastic_optout,0.0,3.0
101277,17,8,1,60,50,stochastic,right,1,428.2200000016019,stochastic_optout,1.0,3.0
101278,17,8,1,64,50,stochastic,right,1,445.4600000171922,stochastic_optout,0.0,3.0
101279,17,8,1,52,50,stochastic,right,1,510.19999996060506,stochastic_optout,3.0,3.0
101280,18,8,1,60,50,none,right,1,595.0,deterministic_optout,1.0,3.0
101281,18,8,1,52,50,deterministic,optout,False,607.0,deterministic_optout,3.0,2.0
101282,18,8,1,52,50,deterministic,optout,False,579.0,deterministic_optout,3.0,2.0
101283,18,8,1,56,50,none,right,0,552.0,deterministic_optout,2.0,0.0
101284,18,8,1,50,52,deterministic,optout,False,884.0,deterministic_optout,3.0,2.0
101285,18,8,1,52,50,none,right,0,719.0,deterministic_optout,3.0,0.0
101286,18,8,1,50,64,deterministic,optout,False,800.0,deterministic_optout,0.0,2.0
101287,18,8,1,50,52,none,left,1,572.0,deterministic_optout,3.0,3.0
101288,18,8,1,64,50,none,right,1,520.0,deterministic_optout,0.0,3.0
101289,18,8,1,52,50,none,right,0,522.0,deterministic_optout,3.0,0.0
101290,18,8,1,64,50,deterministic,optout,False,576.0,deterministic_optout,0.0,2.0
101291,18,8,1,50,64,none,left,1,683.0,deterministic_optout,0.0,3.0
101292,18,8,1,50,56,deterministic,optout,False,709.0,deterministic_optout,2.0,2.0
101293,18,8,1,52,50,none,right,1,627.0,deterministic_optout,3.0,3.0
101294,18,8,1,64,50,none,right,1,839.0,deterministic_optout,0.0,3.0
101295,18,8,1,50,56,none,left,1,751.0,deterministic_optout,2.0,3.0
101296,18,8,1,50,52,deterministic,optout,False,637.0,deterministic_optout,3.0,2.0
101297,18,8,1,52,50,deterministic,right,1,444.0,deterministic_optout,3.0,3.0
101298,18,8,1,50,56,deterministic,optout,False,639.0,deterministic_optout,2.0,2.0
101299,18,8,1,60,50,deterministic,right,0,948.0,deterministic_optout,1.0,0.0
101300,18,8,1,50,60,deterministic,left,1,668.0,deterministic_optout,1.0,3.0
101301,18,8,1,64,50,none,right,1,740.0,deterministic_optout,0.0,3.0
101302,18,8,1,50,56,deterministic,left,1,722.0,deterministic_optout,2.0,3.0
101303,18,8,1,50,60,deterministic,optout,False,697.0,deterministic_optout,1.0,2.0
101304,18,8,1,60,50,deterministic,optout,False,710.0,deterministic_optout,1.0,2.0
101305,18,8,1,50,52,deterministic,optout,False,583.0,deterministic_optout,3.0,2.0
101306,18,8,1,60,50,deterministic,optout,False,580.0,deterministic_optout,1.0,2.0
101307,18,8,1,52,50,deterministic,optout,False,656.0,deterministic_optout,3.0,2.0
101308,18,8,1,50,52,deterministic,optout,False,587.0,deterministic_optout,3.0,2.0
101309,18,8,1,56,50,deterministic,optout,False,717.0,deterministic_optout,2.0,2.0
101310,18,8,1,60,50,none,right,1,527.0,deterministic_optout,1.0,3.0
101311,18,8,1,50,56,none,left,1,983.0,deterministic_optout,2.0,3.0
101312,18,8,1,50,52,none,left,0,893.0,deterministic_optout,3.0,0.0
